"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.6086,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.7823,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.0233,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.2754,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.5164,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.7355,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.9214,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-02",102.073,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-03",102.1768,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-04",102.2192,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-05",102.247,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-06",102.3243,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-07",102.505,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.7559,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-09",103.0374,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-10",103.3151,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-11",103.5405,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-12",103.6352,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-01",103.5277,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-02",103.3209,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-03",103.1371,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-04",103.0631,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-05",103.0716,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-06",103.1282,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-07",103.2157,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-08",103.3101,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-09",103.3912,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-10",103.4472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-11",103.4909,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-12",103.5373,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-01",103.5921,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-02",103.6384,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-03",103.6472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-04",103.5967,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-05",103.5293,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-06",103.5033,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-07",103.5623,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-08",103.663,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-09",103.7471,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-10",103.7717,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-11",103.7563,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.7254,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.6911,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.6515,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.5918,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.4915,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.3508,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.1607,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.9118,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.6539,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-09",102.4499,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-10",102.3386,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.2441,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.0543,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.6822,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-02",101.2238,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.8054,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.5178,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.3106,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.1161,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.8925,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.65459,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.43542,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.26199,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.11231,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.95785,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.78211,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-02",98.60406,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-03",98.45729,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.3715,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.32264,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.28603,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.25237,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.23161,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.25388,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.35749,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.53384,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.78766,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.1245,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.46066,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.67955,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.6887,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.59399,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.52669,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.57436,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.68436,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.77995,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.81413,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.83785,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.93309,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.1563,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.4106,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.5499,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.4523,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2088,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.92566,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.67293,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.47306,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.35685,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.3668,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.47675,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.68021,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.97865,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.2764,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.4427,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3739,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.1881,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0317,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",100.0029,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.0461,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.0788,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",100.0471,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.99124,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.97851,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.0613,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.1914,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",100.3011,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",100.3366,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",100.3124,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2432,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",100.1349,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",100.0214,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.94176,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.92242,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.92604,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.90353,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.82322,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.72607,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.67496,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.72084,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.82271,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.93283,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.0259,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.12,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.2491,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4341,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.62,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.7195,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6571,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.4983,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.3158,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.1519,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.0037,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.85687,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.70211,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.5512,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",99.42791,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",99.35509,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.31414,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.28507,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.25471,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.21297,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.15051,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",99.06761,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",99.00401,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",99.02337,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.17869,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.39461,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.57422,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.64523,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.64244,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.60402,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.54147,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.44536,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",99.28227,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",99.02544,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.75226,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.57355,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.57909,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.68866,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",98.81037,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",98.89489,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",98.97751,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",99.12643,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",99.39289,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",99.69502,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.91174,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.94109,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.84378,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.68294,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-07",99.49026,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-08",99.29587,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-09",99.12434,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.99259,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.88477,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.78575,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-01",98.69064,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-02",98.60558,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-03",98.54443,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-04",98.5157,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-05",98.48532,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-06",98.40536,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-07",98.24446,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-08",98.06776,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-09",97.96848,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.01521,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.12196,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2019-12",98.16519,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.04085,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.78497,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-03",97.43597,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.02832,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-05",96.67957,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.57195,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-07",96.87531,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-08",97.42874,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-09",98.05975,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-10",98.65332,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-11",99.14341,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2020-12",99.44357,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-01",99.48106,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-02",99.42091,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-03",99.46458,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-04",99.74637,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-05",100.1258,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-06",100.3975,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-07",100.4029,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-08",100.2501,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-09",100.0796,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-10",99.98687,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-11",99.96416,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2021-12",99.99303,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2022-01",100.0671,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2022-02",100.163,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2022-03",100.265,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-09",93.81438,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-10",95.88612,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.37681,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.48647,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-01",99.35133,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-02",99.47861,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.21823,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-04",98.83475,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-05",98.23338,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.77005,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.6125,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.16592,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-09",96.08447,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-10",94.41579,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-11",92.97706,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-12",91.99066,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-01",91.29393,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-02",90.92109,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-03",90.86423,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-04",90.98717,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-05",91.4692,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-06",92.24057,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-07",93.30609,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-08",94.91629,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-09",96.46597,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-10",97.26585,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-11",97.38834,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-12",97.29712,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-01",97.07467,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-02",96.74036,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-03",96.5172,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-04",96.32357,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-05",96.23483,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-06",96.4232,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-07",96.85694,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-08",97.05478,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-09",96.5298,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-10",95.69416,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-11",94.94138,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-12",94.58281,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-01",94.47086,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-02",94.65636,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-03",94.90082,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-04",95.18364,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-05",95.52782,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-06",95.81736,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-07",96.08828,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-08",96.17313,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-09",96.09022,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-10",96.09924,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-11",96.48864,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-12",97.07141,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-01",97.57417,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.09495,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.44675,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.75082,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-05",98.88823,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-06",98.97649,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.17279,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.47503,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.62605,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.46095,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.13359,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-12",98.89912,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.70898,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.5292,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.21947,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-04",97.86079,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.62131,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.1092,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.65234,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-08",96.47253,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-09",96.47338,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.30148,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.47161,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.25078,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.71645,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-02",100.1547,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-03",100.6824,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-04",101.1785,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-05",101.7199,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-06",102.0727,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-07",102.2269,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-08",102.2779,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-09",102.2882,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-10",102.3198,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-11",102.4886,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.5499,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.361,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.0324,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-03",101.8393,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-04",101.7123,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-05",101.9559,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.3044,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.549,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.7641,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.9072,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.9176,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.7633,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.3442,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.7693,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.2785,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.6629,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.2753,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.0452,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.129,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.308,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.5752,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.8265,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-10",100.8449,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.3846,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.71013,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.3023,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-02",98.92211,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.62875,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.68631,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.00263,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.42204,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.79736,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.202,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.4253,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.4649,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.227,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.82701,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.52254,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.4665,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.42365,
